Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Freq],[Location],[Mode of transportation],[Nature],[Observation Status],[Reporting Type],[Sex],[Type of mobile technology],[Units]
9.0,9.2,9.2.1,NV_IND_MANF,Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2019.0,5.83,2019.0,,,,2015.0,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF,Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2020.0,5.84,2020.0,,,,2015.0,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF,Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2021.0,3.86,2021.0,,,,2015.0,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF,Manufacturing value added (constant 2015 United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2022.0,3.83,2022.0,,,,2015.0,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,E,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2000.0,18.53,2000.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2001.0,16.99,2001.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2002.0,16.44,2002.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2003.0,17.12,2003.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2004.0,16.46,2004.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2005.0,15.08,2005.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2006.0,13.91,2006.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2007.0,13.34,2007.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2008.0,13.97,2008.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2009.0,14.24,2009.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2010.0,12.92,2010.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2011.0,12.75,2011.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2012.0,12.65,2012.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2013.0,12.31,2013.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2014.0,12.62,2014.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2015.0,12.85,2015.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2016.0,14.13,2016.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2017.0,14.27,2017.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2018.0,11.18,2018.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2019.0,20.47,2019.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2020.0,14.74,2020.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.2,9.2.1,NV_IND_MANF_CD,Manufacturing value added (current United States dollars) as a proportion of GDP (%),862.0,Venezuela (Bolivarian Republic of),2021.0,14.96,2021.0,,,,,UNIDO National Accounts Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),862.0,Venezuela (Bolivarian Republic of),2006.0,20.39,2006.0,,,,,World Bank Enterprise Surveys. Available at https://www.enterprisesurveys.org/,,,ISIC4_C,,,,,G,A,G,,,PERCENT
9.0,9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),862.0,Venezuela (Bolivarian Republic of),2010.0,45.26,2010.0,,,,,World Bank Enterprise Surveys. Available at https://www.enterprisesurveys.org/,,,ISIC4_C,,,,,G,A,G,,,PERCENT
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2000.0,121.23,2000.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2000.0,24.65,2000.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2001.0,25.68,2001.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2001.0,126.54,2001.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2002.0,133.54,2002.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2002.0,29.09,2002.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2003.0,29.8,2003.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2003.0,128.35,2003.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2004.0,132.93,2004.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2004.0,32.57,2004.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2005.0,32.17,2005.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2005.0,140.44,2005.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2006.0,138.62,2006.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2006.0,29.44,2006.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2007.0,14.58,2007.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2007.0,134.58,2007.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2008.0,142.34,2008.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2008.0,19.78,2008.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2009.0,21.12,2009.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2009.0,143.73,2009.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2010.0,155.57,2010.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2010.0,36.34,2010.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2011.0,34.19,2011.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2011.0,149.85,2011.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2012.0,161.18,2012.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2012.0,36.19,2012.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2013.0,32.72,2013.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2013.0,158.05,2013.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2014.0,155.77,2014.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2014.0,29.51,2014.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2015.0,18.46,2015.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2015.0,140.83,2015.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2016.0,129.08,2016.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2016.0,16.91,2016.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2017.0,17.82,2017.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2017.0,123.36,2017.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2018.0,112.57,2018.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2018.0,17.37,2018.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2019.0,9.75,2019.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2019.0,87.56,2019.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2020.0,54.38,2020.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,TOTAL,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2,Carbon dioxide emissions from fuel combustion (millions of tonnes),862.0,Venezuela (Bolivarian Republic of),2020.0,8.37,2020.0,,,,,"IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C10T32X19,,,,,E,,G,,,TONNES_M
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2000.0,0.548,2000.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2001.0,0.569,2001.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2002.0,0.748,2002.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2003.0,0.827,2003.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2004.0,0.73,2004.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2005.0,0.68,2005.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2006.0,0.58,2006.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2007.0,0.278,2007.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2008.0,0.372,2008.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2009.0,0.425,2009.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2010.0,0.749,2010.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2011.0,0.68,2011.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2012.0,0.709,2012.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
9.0,9.4,9.4.1,EN_ATM_CO2MVA,Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2015 United States dollars),862.0,Venezuela (Bolivarian Republic of),2013.0,0.636,2013.0,,,,2015.0,"UNIDO National Accounts Database. Available at https://stat.unido.org. IEA (2022), Greenhouse gas emissions from energy. https://www.iea.org/statistics",,,ISIC4_C,,,,,E,A,G,,,KG_PER_CON_USD
