Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),604.0,Peru,2021.0,51.64216,2021,,51.64216,51.64216,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),604.0,Peru,2022.0,51.64216,2022,,51.64216,51.64216,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",604.0,Peru,2018.0,3.0,2018,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",604.0,Peru,2020.0,4.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",604.0,Peru,2022.0,4.0,2022,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2000.0,,2000,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2001.0,,2001,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2002.0,,2002,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2003.0,,2003,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2004.0,,2004,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2005.0,,2005,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2006.0,,2006,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2007.0,,2007,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2008.0,,2008,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2009.0,,2009,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2010.0,,2010,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2011.0,0.5,2011,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2012.0,,2012,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2013.0,0.36,2013,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2014.0,,2014,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2015.0,0.22,2015,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2016.0,,2016,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2017.0,0.24,2017,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,604.0,Peru,2019.0,0.17,2019,,,,,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,,,,,CA,A,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),604.0,Peru,2013.0,9.50057,2013,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),604.0,Peru,2014.0,8.57239,2014,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),604.0,Peru,2015.0,6.78805,2015,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.a,14.a.1,ER_RDE_OSEX,National ocean science expenditure as a share of total research and development funding (%),604.0,Peru,2016.0,5.81456,2016,,,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,,,,CA,,G,,PERCENT
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),604.0,Peru,2018.0,5.0,2018,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),604.0,Peru,2020.0,5.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),604.0,Peru,2022.0,5.0,2022,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest to 5 highest,,,C,A,G,,NUMBER
14.0,14.c,14.c.1,ER_UNCLOS_RATACC,Score for the ratification of and accession to UNCLOS and its two implementing agreements (%),604.0,Peru,2021.0,0.0,2020-2021,,,,,"Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, United Nations Secretariat",,,,,C,,G,,PERCENT
14.0,14.c,14.c.1,ER_UNCLOS_IMPLE,Score for the implementation of UNCLOS and its two implementing agreements (%),604.0,Peru,2021.0,0.0,2020-2021,,,,,"Division for Ocean Affairs and the Law of the Sea, Office of Legal Affairs, United Nations Secretariat",,"In line with the methodology established for indicator 14.c.1, missing or “N/A” responses have not been included as part of the overall score calculation.",,,C,,G,,PERCENT
,,,,,,,,,,,,,,,,,,,,,,,
