Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2020.0,2.87954,2020,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2020.0,6.36335,2020,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2020.0,7.65388,2020,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2021.0,5.88847,2021,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2021.0,2.00523,2021,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2021.0,5.55827,2021,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2022.0,3.49045,2022,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2022.0,7.01534,2022,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",858.0,Uruguay,2022.0,6.36439,2022,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),858.0,Uruguay,2016.0,560363.32008,2016,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),858.0,Uruguay,2017.0,483382.37144,2017,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),858.0,Uruguay,2018.0,244068.90753,2018,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),858.0,Uruguay,2017.0,51.9,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),858.0,Uruguay,2018.0,55.18,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),858.0,Uruguay,2019.0,58.49,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),858.0,Uruguay,2020.0,66.7,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),858.0,Uruguay,2021.0,70.97,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),858.0,Uruguay,2017.0,77417.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),858.0,Uruguay,2018.0,86096.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),858.0,Uruguay,2019.0,94544.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),858.0,Uruguay,2020.0,110834.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),858.0,Uruguay,2021.0,120598.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),858.0,Uruguay,2017.0,48.1,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),858.0,Uruguay,2018.0,44.82,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),858.0,Uruguay,2019.0,41.51,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),858.0,Uruguay,2020.0,33.3,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),858.0,Uruguay,2021.0,29.03,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),858.0,Uruguay,2017.0,71744.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),858.0,Uruguay,2018.0,69925.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),858.0,Uruguay,2019.0,67093.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),858.0,Uruguay,2020.0,55327.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),858.0,Uruguay,2021.0,49342.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),858.0,Uruguay,2017.0,149162.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),858.0,Uruguay,2018.0,156021.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),858.0,Uruguay,2019.0,161637.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),858.0,Uruguay,2020.0,166161.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),858.0,Uruguay,2021.0,169940.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,858.0,Uruguay,2019.0,7.923,2019,,8.041,7.677,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: COSTAL | LATITUDE: -35.850  | LONGITUDE: -52.589,,,C,A,G,COSTAL,PH
14.0,14.4,14.4.1,ER_H2O_FWTL,Proportion of fish stocks within biologically sustainable levels (not overexploited) (%),858.0,Uruguay,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,A,G,,PERCENT
