Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Deviation Level],[Freq],[Level/Status],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2020.0,27.0,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2021.0,26.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2022.0,27.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,9.0,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,9.0,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2002.0,9.0,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2003.0,8.0,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2004.0,8.0,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2005.0,8.0,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2006.0,7.0,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2007.0,7.0,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2008.0,6.0,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2009.0,6.0,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2010.0,6.0,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2011.0,5.0,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2012.0,5.0,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2013.0,5.0,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2014.0,4.0,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2015.0,4.0,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2016.0,3.0,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2017.0,3.0,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2018.0,3.0,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2019.0,3.0,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2020.0,3.0,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",862.0,Venezuela (Bolivarian Republic of),2021.0,3.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2000.0,0.23,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2000.0,1.32,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2000.0,3.02,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2000.0,1.47,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2002.0,4.34,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2002.0,1.56,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2002.0,2.54,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2002.0,0.24,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2003.0,4.76,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2003.0,0.24,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2003.0,1.53,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2003.0,2.99,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2004.0,3.56,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2004.0,1.58,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2004.0,5.38,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2004.0,0.24,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2005.0,0.25,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2005.0,1.62,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2005.0,4.14,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2005.0,6.01,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2006.0,4.72,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2006.0,0.25,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2006.0,1.62,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2006.0,6.59,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2007.0,0.26,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2007.0,7.54,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2007.0,5.57,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2007.0,1.71,2003-2007,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2008.0,5.57,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2008.0,1.71,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2008.0,7.54,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2008.0,0.26,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2009.0,1.71,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2009.0,7.54,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2009.0,5.57,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2009.0,0.26,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2010.0,5.57,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2010.0,0.26,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2010.0,1.71,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2010.0,7.54,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),862.0,Venezuela (Bolivarian Republic of),2011.0,0.26,2008-2012,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
