Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Food Waste Sector],[Government_Name],[Level of requirement],[Level/Status],[Name of international agreement],[Nature],[Observation Status],[Policy instruments],[Reporting Type],[Type of product],[Type of renewable technology],[Type of waste treatment],[Units]
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,104685538.88,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FOF,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,98568962.63,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,BIM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,111543856.5035,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMC,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,6164314.867,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,22272406.38,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GAS,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,5024605.46013,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NFO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,3665968.32,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,WOD,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,82388132.5,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,PET,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,11188920.32713,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,MEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,59047251.1,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GBO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,272034412.35071,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,ALP,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,25000.0,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,COL,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,21776288.0,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CRO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2001.0,13632504.21,2001,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CPR,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,91728759.0554,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMC,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,13309218.3513,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,MEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,4943080.394,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,479620.0,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,WCH,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,12255536.505,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CPR,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,60203080.4,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GBO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,93348919.28209,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,0.0,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,ONT,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,106230099.6434,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FOF,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,266934487.37679,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,ALP,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,8366137.9573,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NFO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,1620160.22669,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMA,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,96307535.985,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,BIM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,20385122.2434,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GAS,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,19499474.0,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CRO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,25000.0,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,COL,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,85819977.4,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,PET,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2002.0,3869825.08,2002,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,WOD,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,101200076.34,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,BIM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,76704313.8,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,PET,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,6690126.526,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,21892760.0,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CRO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,14353263.02,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CPR,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,437681.0,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,WCH,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,59000.0,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,COL,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,53527830.6383,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMC,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,1073469.29407,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMA,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,234347987.21704,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,ALP,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,54601299.93237,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NMM,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,95726509.3592,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,FOF,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,60925392.2,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GBO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,3590980.12,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,WOD,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,18963195.5592,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,GAS,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,0.0,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,ONT,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,8453150.22147,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,NFO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2003.0,15143276.74747,2003,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,MEO,,,TONNES
12.0,12.2,12.2.2,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",862.0,Venezuela (Bolivarian Republic of),2004.0,21424088.0,2004,,,,,WESR / Global Material Flows Database,,,,,,,,,E,A,,G,CRO,,,TONNES
