Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Deviation Level],[Freq],[Level/Status],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2007.0,-0.62667,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2008.0,-0.70355,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2009.0,-1.38827,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2010.0,-2.56891,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2011.0,-2.22462,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2012.0,-1.7877,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2013.0,-2.13837,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2014.0,-1.16882,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2015.0,1.40016,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2016.0,3.2892,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2017.0,6.70806,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2018.0,10.15163,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2019.0,13.11951,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2020.0,12.96299,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2021.0,9.14103,2016-2020,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_PWAC,Lakes and rivers permanent water area change (%),600.0,Paraguay,2022.0,3.70128,2022,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2006.0,1.7943,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2007.0,-0.55977,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2008.0,-0.16139,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2009.0,3.01837,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2010.0,-1.93463,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2011.0,7.8659,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2012.0,9.78663,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2013.0,2.93835,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2014.0,16.75164,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2015.0,30.76434,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2016.0,51.8948,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2017.0,82.39802,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2018.0,111.70511,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2019.0,118.23919,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2020.0,128.20503,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2021.0,93.0728,2016-2020,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%),600.0,Paraguay,2022.0,64.8354,2022,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2000.0,1921.20327,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2001.0,1917.01257,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2002.0,1928.95674,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2003.0,1923.53368,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2004.0,1907.78509,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2005.0,1896.74746,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2006.0,1901.54258,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2007.0,1910.92094,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2008.0,1917.24793,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2009.0,1926.47261,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2010.0,1938.88866,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2011.0,1968.69059,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2012.0,1997.32083,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2013.0,2028.82443,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2014.0,2057.20757,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2015.0,2079.67501,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2016.0,2086.43734,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2017.0,2095.45638,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2018.0,2103.50033,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2019.0,2114.35726,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2020.0,2117.15607,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2021.0,2109.19822,2016-2020,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres),600.0,Paraguay,2022.0,2089.3274,2017-2021,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2000.0,0.00484,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2001.0,0.00483,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2002.0,0.00486,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2003.0,0.00484,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2004.0,0.0048,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2005.0,0.00477,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2006.0,0.00479,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2007.0,0.00481,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2008.0,0.00483,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2009.0,0.00485,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2010.0,0.00488,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2011.0,0.00496,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2012.0,0.00503,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2013.0,0.00511,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2014.0,0.00518,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2015.0,0.00523,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2016.0,0.00525,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2017.0,0.00527,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2018.0,0.00529,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2019.0,0.00532,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2020.0,0.00533,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2021.0,0.00531,2016-2020,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area),600.0,Paraguay,2022.0,0.00526,2017-2021,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2000.0,2012.9302,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2001.0,2005.75571,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2002.0,2029.0485,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2003.0,2032.93395,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2004.0,2015.2951,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2005.0,2005.5558,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2006.0,2014.03123,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2007.0,2016.58368,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2008.0,2014.50449,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2009.0,2030.10404,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2010.0,2056.35423,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2011.0,2082.42332,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2012.0,2105.57687,2007-2011,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2013.0,2129.32353,2008-2012,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2014.0,2152.62838,2009-2013,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2015.0,2163.72095,2010-2014,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2016.0,2169.98226,2011-2015,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2017.0,2173.29428,2012-2016,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2018.0,2179.44122,2013-2017,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2019.0,2181.10371,2014-2018,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2020.0,2179.41862,2015-2019,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2021.0,2171.53657,2016-2020,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres),600.0,Paraguay,2022.0,2154.11911,2017-2021,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,KMSQ
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2000.0,0.00507,1995-1999,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2001.0,0.00505,1996-2000,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2002.0,0.00511,1997-2001,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2003.0,0.00512,1998-2002,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2004.0,0.00507,1999-2003,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2005.0,0.00505,2000-2004,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2006.0,0.00507,2001-2005,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2007.0,0.00508,2002-2006,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2008.0,0.00507,2003-2007,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2009.0,0.00511,2004-2008,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2010.0,0.00518,2005-2009,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
6.0,6.6,6.6.1,EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area),600.0,Paraguay,2011.0,0.00524,2006-2010,,,,,Global Surface Water Explorer extraction for UN Environment Programme,,,,,,,,,E,A,G,,PERCENT
