Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Deviation Level],[Freq],[Level/Status],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2020.0,32.0,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2021.0,42.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2021.0,60.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2021.0,32.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2022.0,42.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2022.0,61.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_SAFE,"Proportion of population using safely managed sanitation services, by urban/rural (%)",218.0,Ecuador,2022.0,31.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2000.0,27.0,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2000.0,13.0,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2000.0,4.0,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2001.0,4.0,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2001.0,26.0,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2001.0,12.0,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2002.0,4.0,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2002.0,25.0,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2002.0,12.0,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2003.0,3.0,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2003.0,11.0,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2003.0,24.0,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2004.0,11.0,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2004.0,22.0,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2004.0,3.0,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2005.0,10.0,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2005.0,21.0,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2005.0,3.0,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2006.0,9.0,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2006.0,20.0,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2006.0,3.0,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2007.0,2.0,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2007.0,19.0,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2007.0,9.0,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2008.0,2.0,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2008.0,8.0,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2008.0,18.0,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2009.0,2.0,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2009.0,17.0,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2009.0,8.0,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2010.0,2.0,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2010.0,16.0,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2010.0,7.0,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2011.0,6.0,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2011.0,14.0,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2011.0,2.0,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2012.0,6.0,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2012.0,13.0,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2012.0,1.0,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2013.0,12.0,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2013.0,1.0,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2013.0,5.0,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2014.0,5.0,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2014.0,1.0,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2014.0,11.0,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2015.0,4.0,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2015.0,10.0,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2015.0,1.0,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2016.0,3.0,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2016.0,9.0,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2016.0,0.0,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2017.0,3.0,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2017.0,8.0,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2017.0,0.0,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2018.0,6.0,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2018.0,0.0,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2018.0,2.0,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2019.0,2.0,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2019.0,5.0,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2019.0,0.0,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2020.0,1.0,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2020.0,4.0,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2020.0,0.0,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2021.0,1.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2021.0,3.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2021.0,0.0,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2022.0,1.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,ALLAREA,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2022.0,0.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,URBAN,E,,G,,PERCENT
6.0,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",218.0,Ecuador,2022.0,2.0,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,,,,RURAL,E,,G,,PERCENT
6.0,6.3,6.3.1,EN_WWT_WWDS,Proportion of safely treated domestic wastewater flows (%),218.0,Ecuador,2020.0,31.11171,2020,,,,,WHO 2020,,,,,,,,,E,A,G,,PERCENT
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,ISIC4_C,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,PRIV_HH,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,TOTAL,,,,,URBAN,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,83.78747,2015,,,,,UNSD,,,TOTAL,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,INDUSTRIES,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,ISIC4_D,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,ISIC4_A,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,SERV_HH,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,SERVICES,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,ISIC4_B,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_GEN,Total wastewater generated (million m3/year),218.0,Ecuador,2015.0,,2015,,,,,UNSD,,,ISIC4_F,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_TREAT,Total wastewater treated (million m3/year),218.0,Ecuador,2015.0,83.78747,2015,,,,,UNSD,,,TOTAL,,,,,ALLAREA,CA,,G,,M_M3_PER_YR
6.0,6.3,6.3.1,EN_WWT_TREATR,"Proportion of wastewater treated, by activity and location (%)",218.0,Ecuador,2015.0,100.0,2015,,,,,UNSD,,,TOTAL,,,,,ALLAREA,CA,,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2000.0,0.62,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2000.0,5.52,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2000.0,6.41,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2000.0,0.26,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2002.0,0.31,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,INDUSTRIES,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2002.0,6.56,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,TOTAL,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2002.0,5.52,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_A01_A0210_A0322,,,,,,G,A,G,,PERCENT
6.0,6.4,6.4.2,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),218.0,Ecuador,2002.0,0.73,1998-2002,,,,,Food and Agriculture Organisation of United Nations (FAO),,,ISIC4_GTT,,,,,,G,A,G,,PERCENT
